timestamp,mode,keygen,sign,verify
2025-07-14 15:34:28,2,0.154,1.234,0.204
2025-07-14 15:34:29,2,0.283,1.231,0.315
2025-07-14 15:34:31,2,0.149,0.833,0.190
2025-07-14 15:34:32,2,0.161,0.741,0.196
2025-07-14 15:34:34,2,0.151,0.707,0.198
2025-07-14 15:34:35,2,0.155,0.731,0.190
2025-07-14 15:34:37,2,0.170,0.809,0.198
2025-07-14 15:34:38,2,0.153,0.965,0.198
2025-07-14 15:34:40,2,0.154,0.805,0.184
2025-07-14 15:34:42,2,0.150,0.975,0.189
2025-07-14 15:34:43,2,0.183,1.406,0.215
2025-07-14 15:34:45,2,0.165,0.885,0.204
2025-07-14 15:34:46,2,0.148,0.935,0.184
2025-07-14 15:34:48,2,0.144,0.701,0.186
2025-07-14 15:34:49,2,0.151,0.746,0.188
2025-07-14 15:34:51,2,0.172,0.860,0.208
2025-07-14 15:34:53,2,0.146,0.845,0.191
2025-07-14 15:34:54,2,0.171,0.979,0.198
2025-07-14 15:34:56,2,0.147,0.876,0.192
2025-07-14 15:34:57,2,0.171,0.868,0.181
2025-07-14 15:34:59,2,0.153,0.613,0.182
2025-07-14 15:35:00,2,0.152,1.020,0.186
2025-07-14 15:35:02,2,0.150,0.821,0.195
2025-07-14 15:35:03,2,0.149,1.211,0.191
2025-07-14 15:35:04,2,0.150,0.763,0.196
