timestamp,mode,keygen,sign,verify
2025-07-14 15:35:06,3,0.275,1.781,0.284
2025-07-14 15:35:07,3,0.270,1.225,0.282
2025-07-14 15:35:08,3,0.257,1.227,0.276
2025-07-14 15:35:10,3,0.254,1.183,0.304
2025-07-14 15:35:11,3,0.256,1.311,0.279
2025-07-14 15:35:13,3,0.261,1.047,0.277
2025-07-14 15:35:14,3,0.254,1.558,0.290
2025-07-14 15:35:15,3,0.265,0.760,0.299
2025-07-14 15:35:17,3,0.261,1.464,0.282
2025-07-14 15:35:18,3,0.252,1.454,0.295
2025-07-14 15:35:20,3,0.263,1.035,0.288
2025-07-14 15:35:21,3,0.297,1.314,0.273
2025-07-14 15:35:22,3,0.262,1.180,0.275
2025-07-14 15:35:24,3,0.259,1.606,0.269
2025-07-14 15:35:25,3,0.255,0.981,0.287
2025-07-14 15:35:26,3,0.256,1.394,0.284
2025-07-14 15:35:28,3,0.258,1.490,0.289
2025-07-14 15:35:29,3,0.265,1.591,0.277
2025-07-14 15:35:31,3,0.255,1.087,0.291
2025-07-14 15:35:32,3,0.267,1.131,0.293
2025-07-14 15:35:33,3,0.254,1.759,0.276
2025-07-14 15:35:35,3,0.256,1.054,0.272
2025-07-14 15:35:36,3,0.251,1.737,0.277
2025-07-14 15:35:37,3,0.264,1.345,0.317
2025-07-14 15:35:39,3,0.262,1.404,0.273
